"ID_Venta","ID_Producto","Fecha","Zip","Unidades","Ingreso","Pais.x","Producto","Categoria","Segmento","Fabricante","Estado","Pais.y"
1117,2091,"4/14/2015","V5P",2,4408.74,"Canada","Currus UC-26","Urban","Convenience","Currus","British Columbia","Canada"
1118,2224,"3/27/2015","T6J",1,818.37,"Canada","Aliqui RP-21","Rural","Productivity","Aliqui","Alberta","Canada"
1119,506,"3/28/2015","V6G",1,15560.37,"Canada","Maximus UM-11","Urban","Moderation","VanArsdel","British Columbia","Canada"
1120,927,"3/29/2015","T6G",1,6173.37,"Canada","Natura UE-36","Urban","Extreme","Natura","Alberta","Canada"
1121,2280,"3/29/2015","V5W",1,2046.87,"Canada","Aliqui RS-13","Rural","Select","Aliqui","British Columbia","Canada"
1122,2332,"4/29/2015","T5H",1,6293.7,"Canada","Aliqui UE-06","Urban","Extreme","Aliqui","Alberta","Canada"
1123,1086,"3/30/2015","V7W",1,1322.37,"Canada","Pirum RP-32","Rural","Productivity","Pirum","British Columbia","Canada"
1124,1228,"3/30/2015","V7W",1,1763.37,"Canada","Pirum UC-30","Urban","Convenience","Pirum","British Columbia","Canada"
1125,457,"3/30/2015","R2G",1,11969.37,"Canada","Maximus UM-62","Urban","Moderation","VanArsdel","Manitoba","Canada"
1126,1134,"3/30/2015","T5K",1,10583.37,"Canada","Pirum UM-11","Urban","Moderation","Pirum","Alberta","Canada"
1127,2206,"3/30/2015","T6W",1,1227.87,"Canada","Aliqui RP-03","Rural","Productivity","Aliqui","Alberta","Canada"
1128,407,"3/30/2015","V7Y",1,20505.87,"Canada","Maximus UM-12","Urban","Moderation","VanArsdel","British Columbia","Canada"
1129,1987,"3/30/2015","R2G",1,2204.37,"Canada","Currus RS-06","Rural","Select","Currus","Manitoba","Canada"
1130,2396,"5/10/2015","R2C",1,1385.37,"Canada","Aliqui YY-05","Youth","Youth","Aliqui","Manitoba","Canada"
1131,1229,"5/10/2015","T6M",1,3464.37,"Canada","Pirum UC-31","Urban","Convenience","Pirum","Alberta","Canada"
1132,491,"5/11/2015","V6B",1,10709.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","British Columbia","Canada"
1133,907,"5/11/2015","T2C",1,7559.37,"Canada","Natura UE-16","Urban","Extreme","Natura","Alberta","Canada"
1134,2225,"5/11/2015","V6Z",1,755.37,"Canada","Aliqui RP-22","Rural","Productivity","Aliqui","British Columbia","Canada"
1135,2331,"5/11/2015","V5Z",1,8372.7,"Canada","Aliqui UE-05","Urban","Extreme","Aliqui","British Columbia","Canada"
1136,959,"5/11/2015","T6K",1,10362.87,"Canada","Natura UC-22","Urban","Convenience","Natura","Alberta","Canada"
1137,609,"4/16/2015","V5Z",1,10079.37,"Canada","Maximus UC-74","Urban","Convenience","VanArsdel","British Columbia","Canada"
1138,433,"4/16/2015","V5T",1,11969.37,"Canada","Maximus UM-38","Urban","Moderation","VanArsdel","British Columbia","Canada"
1139,604,"4/16/2015","V6B",1,6299.37,"Canada","Maximus UC-69","Urban","Convenience","VanArsdel","British Columbia","Canada"
1140,734,"3/30/2015","V7X",1,5102.37,"Canada","Natura RP-22","Rural","Productivity","Natura","British Columbia","Canada"
1141,2350,"3/30/2015","T5H",1,4466.7,"Canada","Aliqui UE-24","Urban","Extreme","Aliqui","Alberta","Canada"
1142,945,"3/30/2015","T6E",1,8189.37,"Canada","Natura UC-08","Urban","Convenience","Natura","Alberta","Canada"
1143,604,"3/30/2015","T1Y",1,6299.37,"Canada","Maximus UC-69","Urban","Convenience","VanArsdel","Alberta","Canada"
1144,478,"3/30/2015","V6T",1,17009.37,"Canada","Maximus UM-83","Urban","Moderation","VanArsdel","British Columbia","Canada"
1145,1180,"5/17/2015","T6V",1,6299.37,"Canada","Pirum UE-16","Urban","Extreme","Pirum","Alberta","Canada"
1146,2045,"4/30/2015","V6T",1,6173.37,"Canada","Currus UE-05","Urban","Extreme","Currus","British Columbia","Canada"
1147,496,"4/30/2015","V6Z",1,11339.37,"Canada","Maximus UM-01","Urban","Moderation","VanArsdel","British Columbia","Canada"
1148,636,"4/30/2015","T6S",1,11118.87,"Canada","Maximus UC-01","Urban","Convenience","VanArsdel","Alberta","Canada"
1149,826,"5/28/2015","T1Y",1,14426.37,"Canada","Natura UM-10","Urban","Moderation","Natura","Alberta","Canada"
1150,1129,"5/28/2015","T2Y",1,5543.37,"Canada","Pirum UM-06","Urban","Moderation","Pirum","Alberta","Canada"
1151,1009,"5/28/2015","V5Z",1,1353.87,"Canada","Natura YY-10","Youth","Youth","Natura","British Columbia","Canada"
1152,1392,"5/28/2015","T2X",1,2266.74,"Canada","Quibus RP-84","Rural","Productivity","Quibus","Alberta","Canada"
1153,2354,"5/28/2015","T2Y",1,4661.37,"Canada","Aliqui UC-02","Urban","Convenience","Aliqui","Alberta","Canada"
1154,1907,"5/28/2015","T5H",1,11969.37,"Canada","Leo UC-26","Urban","Convenience","Leo","Alberta","Canada"
1155,506,"5/28/2015","V6Z",1,15560.37,"Canada","Maximus UM-11","Urban","Moderation","VanArsdel","British Columbia","Canada"
1156,2388,"4/21/2015","T2C",1,4157.37,"Canada","Aliqui UC-36","Urban","Convenience","Aliqui","Alberta","Canada"
1157,674,"4/22/2015","V5Z",1,8189.37,"Canada","Maximus UC-39","Urban","Convenience","VanArsdel","British Columbia","Canada"
1158,2389,"4/22/2015","V5N",1,10577.7,"Canada","Aliqui UC-37","Urban","Convenience","Aliqui","British Columbia","Canada"
1159,1070,"4/22/2015","V6Z",1,1889.37,"Canada","Pirum RP-16","Rural","Productivity","Pirum","British Columbia","Canada"
1160,1053,"4/30/2015","V7W",1,3527.37,"Canada","Pirum MA-11","Mix","All Season","Pirum","British Columbia","Canada"
1161,207,"4/30/2015","T5J",1,11843.37,"Canada","Barba UM-09","Urban","Moderation","Barba","Alberta","Canada"
1162,549,"4/30/2015","V6S",1,6614.37,"Canada","Maximus UC-14","Urban","Convenience","VanArsdel","British Columbia","Canada"
1163,2055,"3/30/2015","T3G",1,7874.37,"Canada","Currus UE-15","Urban","Extreme","Currus","Alberta","Canada"
1164,2086,"3/30/2015","T5Y",1,2897.37,"Canada","Currus UC-21","Urban","Convenience","Currus","Alberta","Canada"
1165,491,"3/30/2015","R2C",1,11339.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","Manitoba","Canada"
1166,733,"3/30/2015","V7X",1,5102.37,"Canada","Natura RP-21","Rural","Productivity","Natura","British Columbia","Canada"
1167,1085,"3/30/2015","V7W",1,1322.37,"Canada","Pirum RP-31","Rural","Productivity","Pirum","British Columbia","Canada"
1168,1183,"3/30/2015","V7X",1,7275.87,"Canada","Pirum UE-19","Urban","Extreme","Pirum","British Columbia","Canada"
1169,202,"4/22/2015","V6S",1,15749.37,"Canada","Barba UM-04","Urban","Moderation","Barba","British Columbia","Canada"
1170,1069,"4/22/2015","V6Z",1,1889.37,"Canada","Pirum RP-15","Rural","Productivity","Pirum","British Columbia","Canada"
1171,438,"4/22/2015","T5K",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Alberta","Canada"
1172,438,"4/23/2015","V6M",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","British Columbia","Canada"
1173,487,"4/23/2015","T6E",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","Alberta","Canada"
1174,2396,"5/27/2015","T3C",1,1070.37,"Canada","Aliqui YY-05","Youth","Youth","Aliqui","Alberta","Canada"
1175,2332,"5/27/2015","T5H",1,6356.7,"Canada","Aliqui UE-06","Urban","Extreme","Aliqui","Alberta","Canada"
1176,659,"5/27/2015","V6S",1,17639.37,"Canada","Maximus UC-24","Urban","Convenience","VanArsdel","British Columbia","Canada"
1177,1182,"5/27/2015","T6H",1,2519.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","Alberta","Canada"
1178,491,"4/19/2015","V6E",1,10709.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","British Columbia","Canada"
1179,1129,"4/19/2015","V5V",1,5543.37,"Canada","Pirum UM-06","Urban","Moderation","Pirum","British Columbia","Canada"
1180,604,"4/19/2015","V5X",1,6299.37,"Canada","Maximus UC-69","Urban","Convenience","VanArsdel","British Columbia","Canada"
1181,945,"4/19/2015","T5Y",1,8189.37,"Canada","Natura UC-08","Urban","Convenience","Natura","Alberta","Canada"
1182,1343,"4/19/2015","V5V",2,8817.48,"Canada","Quibus RP-35","Rural","Productivity","Quibus","British Columbia","Canada"
1183,1129,"4/19/2015","V6H",1,5543.37,"Canada","Pirum UM-06","Urban","Moderation","Pirum","British Columbia","Canada"
1184,1995,"3/22/2015","V5Z",1,5354.37,"Canada","Currus UM-02","Urban","Moderation","Currus","British Columbia","Canada"
1185,407,"3/26/2015","T6T",1,20505.87,"Canada","Maximus UM-12","Urban","Moderation","VanArsdel","Alberta","Canada"
1186,491,"3/26/2015","T6T",1,10709.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","Alberta","Canada"
1187,974,"4/30/2015","T3B",1,8031.87,"Canada","Natura UC-37","Urban","Convenience","Natura","Alberta","Canada"
1188,1191,"4/30/2015","V6L",1,3464.37,"Canada","Pirum UE-27","Urban","Extreme","Pirum","British Columbia","Canada"
1189,2098,"4/30/2015","V6G",1,3905.37,"Canada","Currus YY-02","Youth","Youth","Currus","British Columbia","Canada"
1190,200,"5/1/2015","T5J",1,15434.37,"Canada","Barba UM-02","Urban","Moderation","Barba","Alberta","Canada"
1191,2361,"6/8/2015","T3G",1,7427.7,"Canada","Aliqui UC-09","Urban","Convenience","Aliqui","Alberta","Canada"
1192,1912,"6/8/2015","V5V",1,3968.37,"Canada","Currus MA-05","Mix","All Season","Currus","British Columbia","Canada"
1193,1191,"6/9/2015","V5V",1,3464.37,"Canada","Pirum UE-27","Urban","Extreme","Pirum","British Columbia","Canada"
1194,1077,"6/9/2015","T6C",1,4094.37,"Canada","Pirum RP-23","Rural","Productivity","Pirum","Alberta","Canada"
1195,2055,"6/9/2015","T2X",1,7874.37,"Canada","Currus UE-15","Urban","Extreme","Currus","Alberta","Canada"
1196,1078,"6/9/2015","T6C",1,4094.37,"Canada","Pirum RP-24","Rural","Productivity","Pirum","Alberta","Canada"
1197,794,"6/10/2015","R2G",1,1070.37,"Canada","Natura RP-82","Rural","Productivity","Natura","Manitoba","Canada"
1198,506,"6/10/2015","V6S",1,15560.37,"Canada","Maximus UM-11","Urban","Moderation","VanArsdel","British Columbia","Canada"
1199,676,"6/10/2015","T5B",1,9134.37,"Canada","Maximus UC-41","Urban","Convenience","VanArsdel","Alberta","Canada"
1200,793,"6/10/2015","R2G",1,1070.37,"Canada","Natura RP-81","Rural","Productivity","Natura","Manitoba","Canada"
1201,993,"6/11/2015","T1Y",1,4409.37,"Canada","Natura UC-56","Urban","Convenience","Natura","Alberta","Canada"
1202,676,"5/15/2015","V5V",1,9134.37,"Canada","Maximus UC-41","Urban","Convenience","VanArsdel","British Columbia","Canada"
1203,478,"4/12/2015","V7W",1,17009.37,"Canada","Maximus UM-83","Urban","Moderation","VanArsdel","British Columbia","Canada"
1204,2332,"4/12/2015","V7Y",1,6419.7,"Canada","Aliqui UE-06","Urban","Extreme","Aliqui","British Columbia","Canada"
1205,1182,"4/13/2015","V6H",1,2708.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","British Columbia","Canada"
1206,407,"4/13/2015","T6T",1,20505.87,"Canada","Maximus UM-12","Urban","Moderation","VanArsdel","Alberta","Canada"
1207,545,"3/22/2015","V6J",1,10835.37,"Canada","Maximus UC-10","Urban","Convenience","VanArsdel","British Columbia","Canada"
1208,1347,"3/22/2015","T5Z",1,4156.74,"Canada","Quibus RP-39","Rural","Productivity","Quibus","Alberta","Canada"
1209,2269,"3/22/2015","T6G",1,4403.7,"Canada","Aliqui RS-02","Rural","Select","Aliqui","Alberta","Canada"
1210,996,"3/22/2015","T6E",1,8756.37,"Canada","Natura UC-59","Urban","Convenience","Natura","Alberta","Canada"
1211,1175,"3/22/2015","T3G",1,8441.37,"Canada","Pirum UE-11","Urban","Extreme","Pirum","Alberta","Canada"
1212,506,"3/23/2015","T6E",1,15560.37,"Canada","Maximus UM-11","Urban","Moderation","VanArsdel","Alberta","Canada"
1213,244,"3/23/2015","R2G",1,7556.85,"Canada","Fama UR-16","Urban","Regular","Fama","Manitoba","Canada"
1214,959,"3/26/2015","T3C",1,10362.87,"Canada","Natura UC-22","Urban","Convenience","Natura","Alberta","Canada"
1215,2262,"3/26/2015","T6W",1,4220.37,"Canada","Aliqui RP-59","Rural","Productivity","Aliqui","Alberta","Canada"
1216,2225,"3/27/2015","T6J",1,818.37,"Canada","Aliqui RP-22","Rural","Productivity","Aliqui","Alberta","Canada"
1217,945,"5/15/2015","V5Z",1,8189.37,"Canada","Natura UC-08","Urban","Convenience","Natura","British Columbia","Canada"
1218,1875,"5/17/2015","T6S",1,12914.37,"Canada","Leo UM-13","Urban","Moderation","Leo","Alberta","Canada"
1219,2277,"6/15/2015","T5K",1,3836.7,"Canada","Aliqui RS-10","Rural","Select","Aliqui","Alberta","Canada"
1220,438,"6/15/2015","V6R",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","British Columbia","Canada"
1221,963,"6/16/2015","V6G",1,5039.37,"Canada","Natura UC-26","Urban","Convenience","Natura","British Columbia","Canada"
1222,993,"6/16/2015","T6G",1,4598.37,"Canada","Natura UC-56","Urban","Convenience","Natura","Alberta","Canada"
1223,1129,"6/16/2015","T6E",1,5826.87,"Canada","Pirum UM-06","Urban","Moderation","Pirum","Alberta","Canada"
1224,604,"6/16/2015","R2C",1,6299.37,"Canada","Maximus UC-69","Urban","Convenience","VanArsdel","Manitoba","Canada"
1225,496,"6/17/2015","T5L",1,11339.37,"Canada","Maximus UM-01","Urban","Moderation","VanArsdel","Alberta","Canada"
1226,942,"6/17/2015","T5W",1,7370.37,"Canada","Natura UC-05","Urban","Convenience","Natura","Alberta","Canada"
1227,438,"6/3/2015","R2L",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Manitoba","Canada"
1228,604,"6/11/2015","T3G",1,6299.37,"Canada","Maximus UC-69","Urban","Convenience","VanArsdel","Alberta","Canada"
1229,520,"6/11/2015","T2C",1,7367.85,"Canada","Maximus UE-08","Urban","Extreme","VanArsdel","Alberta","Canada"
1230,1182,"6/28/2015","V7Y",1,2519.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","British Columbia","Canada"
1231,1319,"6/28/2015","V6H",1,4975.74,"Canada","Quibus RP-11","Rural","Productivity","Quibus","British Columbia","Canada"
1232,406,"6/28/2015","T6W",1,22994.37,"Canada","Maximus UM-11","Urban","Moderation","VanArsdel","Alberta","Canada"
1233,907,"6/28/2015","T5K",1,7874.37,"Canada","Natura UE-16","Urban","Extreme","Natura","Alberta","Canada"
1234,1142,"6/28/2015","T5X",1,8126.37,"Canada","Pirum UM-19","Urban","Moderation","Pirum","Alberta","Canada"
1235,2055,"6/28/2015","V6H",1,7874.37,"Canada","Currus UE-15","Urban","Extreme","Currus","British Columbia","Canada"
1236,826,"2/25/2015","V6T",1,13229.37,"Canada","Natura UM-10","Urban","Moderation","Natura","British Columbia","Canada"
1237,2055,"2/25/2015","T5B",1,7874.37,"Canada","Currus UE-15","Urban","Extreme","Currus","Alberta","Canada"
1238,2199,"6/26/2015","T6N",1,2456.37,"Canada","Aliqui MA-13","Mix","All Season","Aliqui","Alberta","Canada"
1239,778,"6/26/2015","T2P",1,1542.87,"Canada","Natura RP-66","Rural","Productivity","Natura","Alberta","Canada"
1240,609,"4/24/2015","V5Z",1,10079.37,"Canada","Maximus UC-74","Urban","Convenience","VanArsdel","British Columbia","Canada"
1241,676,"4/24/2015","T6G",1,9134.37,"Canada","Maximus UC-41","Urban","Convenience","VanArsdel","Alberta","Canada"
1242,2275,"4/24/2015","T2C",1,4661.37,"Canada","Aliqui RS-08","Rural","Select","Aliqui","Alberta","Canada"
1243,676,"6/14/2015","T6G",1,9134.37,"Canada","Maximus UC-41","Urban","Convenience","VanArsdel","Alberta","Canada"
1244,487,"6/14/2015","V5V",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","British Columbia","Canada"
1245,438,"4/25/2015","T3G",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Alberta","Canada"
1246,433,"4/25/2015","T2C",1,11969.37,"Canada","Maximus UM-38","Urban","Moderation","VanArsdel","Alberta","Canada"
1247,690,"4/25/2015","T2C",1,4409.37,"Canada","Maximus UC-55","Urban","Convenience","VanArsdel","Alberta","Canada"
1248,1191,"4/26/2015","T6S",1,3464.37,"Canada","Pirum UE-27","Urban","Extreme","Pirum","Alberta","Canada"
1249,1085,"4/26/2015","V6C",1,1416.87,"Canada","Pirum RP-31","Rural","Productivity","Pirum","British Columbia","Canada"
1250,1844,"4/26/2015","V5M",1,2015.37,"Canada","Pomum YY-39","Youth","Youth","Pomum","British Columbia","Canada"
1251,939,"6/15/2015","V7G",1,4598.37,"Canada","Natura UC-02","Urban","Convenience","Natura","British Columbia","Canada"
1252,2354,"6/15/2015","T5K",1,4661.37,"Canada","Aliqui UC-02","Urban","Convenience","Aliqui","Alberta","Canada"
1253,1145,"6/15/2015","V6M",1,4031.37,"Canada","Pirum UR-02","Urban","Regular","Pirum","British Columbia","Canada"
1254,609,"4/26/2015","V7Y",1,10079.37,"Canada","Maximus UC-74","Urban","Convenience","VanArsdel","British Columbia","Canada"
1255,440,"4/26/2015","T2C",1,19529.37,"Canada","Maximus UM-45","Urban","Moderation","VanArsdel","Alberta","Canada"
1256,1086,"4/26/2015","V6C",1,1416.87,"Canada","Pirum RP-32","Rural","Productivity","Pirum","British Columbia","Canada"
1257,676,"5/24/2015","V6E",1,9134.37,"Canada","Maximus UC-41","Urban","Convenience","VanArsdel","British Columbia","Canada"
1258,676,"5/20/2015","T1Y",1,9134.37,"Canada","Maximus UC-41","Urban","Convenience","VanArsdel","Alberta","Canada"
1259,2395,"5/20/2015","T5X",1,1889.37,"Canada","Aliqui YY-04","Youth","Youth","Aliqui","Alberta","Canada"
1260,993,"5/20/2015","V6S",1,4598.37,"Canada","Natura UC-56","Urban","Convenience","Natura","British Columbia","Canada"
1261,577,"5/20/2015","T2L",1,12284.37,"Canada","Maximus UC-42","Urban","Convenience","VanArsdel","Alberta","Canada"
1262,699,"5/20/2015","T6J",1,2865.87,"Canada","Natura MA-06","Mix","All Season","Natura","Alberta","Canada"
1263,1129,"5/11/2015","V7W",1,5543.37,"Canada","Pirum UM-06","Urban","Moderation","Pirum","British Columbia","Canada"
1264,457,"3/4/2015","T6G",1,11969.37,"Canada","Maximus UM-62","Urban","Moderation","VanArsdel","Alberta","Canada"
1265,927,"3/5/2015","V6G",1,6173.37,"Canada","Natura UE-36","Urban","Extreme","Natura","British Columbia","Canada"
1266,487,"3/5/2015","R2C",1,13229.37,"Canada","Maximus UM-92","Urban","Moderation","VanArsdel","Manitoba","Canada"
1267,415,"2/10/2015","T6G",1,11496.87,"Canada","Maximus UM-20","Urban","Moderation","VanArsdel","Alberta","Canada"
1268,1703,"2/10/2015","V6T",1,1290.87,"Canada","Salvus YY-14","Youth","Youth","Salvus","British Columbia","Canada"
1269,1050,"4/20/2015","T5Y",1,3338.37,"Canada","Pirum MA-08","Mix","All Season","Pirum","Alberta","Canada"
1270,1524,"4/12/2015","V6S",1,4408.74,"Canada","Quibus RP-16","Rural","Productivity","Quibus","British Columbia","Canada"
1271,615,"4/5/2015","T5H",1,8189.37,"Canada","Maximus UC-80","Urban","Convenience","VanArsdel","Alberta","Canada"
1272,1348,"3/22/2015","T5Z",1,4156.74,"Canada","Quibus RP-40","Rural","Productivity","Quibus","Alberta","Canada"
1273,1391,"3/22/2015","T3G",1,2329.74,"Canada","Quibus RP-83","Rural","Productivity","Quibus","Alberta","Canada"
1274,1392,"3/22/2015","T3G",1,2329.74,"Canada","Quibus RP-84","Rural","Productivity","Quibus","Alberta","Canada"
1275,1212,"6/17/2015","T1Y",1,4850.37,"Canada","Pirum UC-14","Urban","Convenience","Pirum","Alberta","Canada"
1276,491,"6/18/2015","T6R",1,10709.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","Alberta","Canada"
1277,2369,"6/18/2015","T2E",1,5096.7,"Canada","Aliqui UC-17","Urban","Convenience","Aliqui","Alberta","Canada"
1278,1722,"6/18/2015","V6R",1,1007.37,"Canada","Salvus YY-33","Youth","Youth","Salvus","British Columbia","Canada"
1279,2269,"6/12/2015","T2X",1,4466.7,"Canada","Aliqui RS-02","Rural","Select","Aliqui","Alberta","Canada"
1280,2396,"6/12/2015","T5J",1,1442.7,"Canada","Aliqui YY-05","Youth","Youth","Aliqui","Alberta","Canada"
1281,626,"6/13/2015","T6R",1,17009.37,"Canada","Maximus UC-91","Urban","Convenience","VanArsdel","Alberta","Canada"
1282,2054,"6/14/2015","T2Y",1,7685.37,"Canada","Currus UE-14","Urban","Extreme","Currus","Alberta","Canada"
1283,491,"6/14/2015","V5V",1,10709.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","British Columbia","Canada"
1284,549,"6/14/2015","V5N",1,6614.37,"Canada","Maximus UC-14","Urban","Convenience","VanArsdel","British Columbia","Canada"
1285,407,"6/14/2015","V5Z",1,20505.87,"Canada","Maximus UM-12","Urban","Moderation","VanArsdel","British Columbia","Canada"
1286,567,"6/14/2015","V7Y",1,10520.37,"Canada","Maximus UC-32","Urban","Convenience","VanArsdel","British Columbia","Canada"
1287,1062,"6/30/2015","T5H",1,1889.37,"Canada","Pirum RP-08","Rural","Productivity","Pirum","Alberta","Canada"
1288,1085,"6/30/2015","T5H",1,1101.87,"Canada","Pirum RP-31","Rural","Productivity","Pirum","Alberta","Canada"
1289,1879,"6/30/2015","T2J",1,11339.37,"Canada","Leo UM-17","Urban","Moderation","Leo","Alberta","Canada"
1290,2277,"6/30/2015","V6A",1,3653.37,"Canada","Aliqui RS-10","Rural","Select","Aliqui","British Columbia","Canada"
1291,1722,"6/30/2015","V6T",1,1038.87,"Canada","Salvus YY-33","Youth","Youth","Salvus","British Columbia","Canada"
1292,1086,"6/30/2015","T5H",1,1101.87,"Canada","Pirum RP-32","Rural","Productivity","Pirum","Alberta","Canada"
1293,1707,"6/30/2015","V6S",1,1511.37,"Canada","Salvus YY-18","Youth","Youth","Salvus","British Columbia","Canada"
1294,1129,"5/28/2015","L5P",1,5448.87,"Canada","Pirum UM-06","Urban","Moderation","Pirum","Ontario","Canada"
1295,2336,"4/22/2015","H1B",1,9569.7,"Canada","Aliqui UE-10","Urban","Extreme","Aliqui","Quebec","Canada"
1296,183,"4/22/2015","L5R",1,8694,"Canada","Abbas UE-11","Urban","Extreme","Abbas","Ontario","Canada"
1297,1085,"3/30/2015","M4P",1,1416.87,"Canada","Pirum RP-31","Rural","Productivity","Pirum","Ontario","Canada"
1298,993,"4/22/2015","M7Y",1,4598.37,"Canada","Natura UC-56","Urban","Convenience","Natura","Ontario","Canada"
1299,604,"4/23/2015","M5R",1,6299.37,"Canada","Maximus UC-69","Urban","Convenience","VanArsdel","Ontario","Canada"
1300,939,"5/27/2015","M4V",1,4598.37,"Canada","Natura UC-02","Urban","Convenience","Natura","Ontario","Canada"
1301,1145,"5/27/2015","M6H",1,4031.37,"Canada","Pirum UR-02","Urban","Regular","Pirum","Ontario","Canada"
1302,295,"5/27/2015","M6H",1,12596.85,"Canada","Fama UE-16","Urban","Extreme","Fama","Ontario","Canada"
1303,1191,"5/27/2015","M6H",1,3464.37,"Canada","Pirum UE-27","Urban","Extreme","Pirum","Ontario","Canada"
1304,548,"3/31/2015","K1N",1,6236.37,"Canada","Maximus UC-13","Urban","Convenience","VanArsdel","Ontario","Canada"
1305,1078,"3/31/2015","L5T",1,4220.37,"Canada","Pirum RP-24","Rural","Productivity","Pirum","Ontario","Canada"
1306,2396,"3/25/2015","L5T",1,1385.37,"Canada","Aliqui YY-05","Youth","Youth","Aliqui","Ontario","Canada"
1307,578,"3/25/2015","R2Y",1,9449.37,"Canada","Maximus UC-43","Urban","Convenience","VanArsdel","Manitoba","Canada"
1308,939,"3/25/2015","M6G",1,4598.37,"Canada","Natura UC-02","Urban","Convenience","Natura","Ontario","Canada"
1309,615,"1/28/2015","R3V",1,8189.37,"Canada","Maximus UC-80","Urban","Convenience","VanArsdel","Manitoba","Canada"
1310,580,"1/28/2015","R3V",1,10013.85,"Canada","Maximus UC-45","Urban","Convenience","VanArsdel","Manitoba","Canada"
1311,1050,"1/28/2015","M6G",1,3338.37,"Canada","Pirum MA-08","Mix","All Season","Pirum","Ontario","Canada"
1312,1145,"1/28/2015","L5N",1,4031.37,"Canada","Pirum UR-02","Urban","Regular","Pirum","Ontario","Canada"
1313,1916,"1/28/2015","H1B",1,3590.37,"Canada","Currus MA-09","Mix","All Season","Currus","Quebec","Canada"
1314,1182,"1/29/2015","K1R",1,2582.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","Ontario","Canada"
1315,1142,"1/29/2015","L5G",1,8441.37,"Canada","Pirum UM-19","Urban","Moderation","Pirum","Ontario","Canada"
1316,690,"1/29/2015","R3K",1,4409.37,"Canada","Maximus UC-55","Urban","Convenience","VanArsdel","Manitoba","Canada"
1317,412,"1/29/2015","M6G",1,19529.37,"Canada","Maximus UM-17","Urban","Moderation","VanArsdel","Ontario","Canada"
1318,1115,"4/19/2015","R3L",1,4409.37,"Canada","Pirum RS-03","Rural","Select","Pirum","Manitoba","Canada"
1319,615,"4/19/2015","M6H",1,8189.37,"Canada","Maximus UC-80","Urban","Convenience","VanArsdel","Ontario","Canada"
1320,1005,"4/19/2015","L5T",1,1511.37,"Canada","Natura YY-06","Youth","Youth","Natura","Ontario","Canada"
1321,1182,"4/19/2015","M4E",1,2834.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","Ontario","Canada"
1322,438,"4/19/2015","M6G",1,11969.37,"Canada","Maximus UM-43","Urban","Moderation","VanArsdel","Ontario","Canada"
1323,1217,"4/19/2015","L5R",1,6992.37,"Canada","Pirum UC-19","Urban","Convenience","Pirum","Ontario","Canada"
1324,506,"4/19/2015","K1M",1,15560.37,"Canada","Maximus UM-11","Urban","Moderation","VanArsdel","Ontario","Canada"
1325,2332,"3/22/2015","R3H",1,6419.7,"Canada","Aliqui UE-06","Urban","Extreme","Aliqui","Manitoba","Canada"
1326,939,"4/30/2015","M5X",1,4598.37,"Canada","Natura UC-02","Urban","Convenience","Natura","Ontario","Canada"
1327,2332,"4/30/2015","R3V",1,6419.7,"Canada","Aliqui UE-06","Urban","Extreme","Aliqui","Manitoba","Canada"
1328,2064,"6/8/2015","M6H",1,6929.37,"Canada","Currus UE-24","Urban","Extreme","Currus","Ontario","Canada"
1329,2015,"6/8/2015","M6H",1,4094.37,"Canada","Currus UR-18","Urban","Regular","Currus","Ontario","Canada"
1330,457,"6/8/2015","L5T",1,11969.37,"Canada","Maximus UM-62","Urban","Moderation","VanArsdel","Ontario","Canada"
1331,491,"6/9/2015","M4N",1,10709.37,"Canada","Maximus UM-96","Urban","Moderation","VanArsdel","Ontario","Canada"
1332,1182,"6/9/2015","R3V",1,2708.37,"Canada","Pirum UE-18","Urban","Extreme","Pirum","Manitoba","Canada"
1333,2350,"6/9/2015","R3G",1,4466.7,"Canada","Aliqui UE-24","Urban","Extreme","Aliqui","Manitoba","Canada"
1334,2133,"6/9/2015","L5G",1,5480.37,"Canada","Victoria UR-09","Urban","Regular","Victoria","Ontario","Canada"
1335,2354,"6/9/2015","H1B",1,4661.37,"Canada","Aliqui UC-02","Urban","Convenience","Aliqui","Quebec","Canada"
